materials-id,composition,target
1268,Er1 Ni2 Pt1 O6,FALSE
1269,Ba1 Nb1 Al2 O6,FALSE
1270,Nd1 Zr1 Al2 O6,FALSE
1271,Er1 V2 Pt1 O6,TRUE
1272,Mg1 Fe2 Mo1 O6,TRUE
1273,Dy1 Hf1 V2 O6,TRUE
1274,Mg1 Ni2 Sn1 O6,TRUE
1275,Tb1 Eu1 Cr2 O6,TRUE
1276,Tm1 Hf1 Co2 O6,FALSE
1277,Ba1 Al2 Re1 O6,FALSE
1278,Ba1 Zr1 Al2 O6,FALSE
1279,Mg1 Ni2 Te1 O6,FALSE
1280,Dy1 Hf1 Al2 O6,FALSE
1281,Eu1 Hf1 Cr2 O6,TRUE
1282,Tb1 Tm1 Cr2 O6,TRUE
1283,Pr1 Tl1 Cr2 O6,TRUE
1284,Nd1 Al1 Ga2 O6,FALSE
1285,Yb1 Nd1 Al2 O6,TRUE
1286,Lu1 Al2 Mo1 O6,TRUE
1287,Pr1 Tm1 Al2 O6,FALSE
1288,Yb1 Sm1 Cr2 O6,TRUE
1289,Pr1 Mn1 V2 O6,TRUE
1290,Sr1 Tb1 Ga2 O6,FALSE
1291,Sm1 Mg1 Ni2 O6,TRUE
1292,La1 Yb1 Ga2 O6,FALSE
1293,Lu1 Al2 In1 O6,FALSE
1294,Lu1 Al2 Ga1 O6,FALSE
1295,Tb1 Tl1 Ga2 O6,FALSE
1296,Er1 Tm1 Al2 O6,FALSE
1297,Nd1 In1 Ga2 O6,FALSE
1298,Dy1 Cr2 Pb1 O6,TRUE
1299,La1 Tm1 Cr2 O6,TRUE
1300,Eu1 Dy1 Al2 O6,FALSE
1301,Sm1 Y1 Ga2 O6,FALSE
1302,La1 Al2 Mo1 O6,TRUE
1303,Pr1 Y1 Al2 O6,FALSE
1304,Er2 Lu1 V1 O6,FALSE
1305,Sm1 V1 B2 O6,FALSE
1306,Y1 Er1 Ga2 O6,FALSE
1307,La1 Al2 In1 O6,FALSE
1308,La1 Al2 Ga1 O6,FALSE
1309,Hf1 Fe1 Ni2 O6,TRUE
1310,Yb1 Lu1 Ga2 O6,FALSE
1311,Yb1 Hf1 Ga2 O6,FALSE
1312,Sm1 Tm1 Ga2 O6,FALSE
1313,Dy1 Lu1 Ga2 O6,FALSE
1314,Nd1 Er1 Cr2 O6,TRUE
1315,Gd1 Dy1 Ga2 O6,FALSE
1316,Yb1 Pm1 Ga2 O6,FALSE
1317,Pr1 Ga2 Rh1 O6,FALSE
1318,Tb1 Ho1 Cr2 O6,TRUE
1319,Tb1 Dy1 Al2 O6,FALSE
1320,Pr1 Dy1 Ga2 O6,FALSE
1321,Pr1 Ta1 Al2 O6,FALSE
1322,Eu1 Y1 Al2 O6,FALSE
1323,Ce1 Dy1 Ga2 O6,FALSE
1324,Cs1 Sm1 Al2 O6,FALSE
1325,Tb1 Lu1 Cr2 O6,TRUE
1326,Sm1 Dy1 Ga2 O6,FALSE
1327,Er1 Ta1 Al2 O6,FALSE
1328,Nd1 Dy1 Al2 O6,FALSE
1329,Er1 Ga2 Rh1 O6,FALSE
1330,Pm1 Ho1 Al2 O6,FALSE
1331,Pm1 Al2 In1 O6,FALSE
1332,Y1 Lu1 Al2 O6,FALSE
1333,Pm1 Al2 Ga1 O6,FALSE
1334,Tb1 Nb1 Al2 O6,FALSE
1335,Dy1 Y1 Ga2 O6,FALSE
1336,Ho1 Al2 Tl1 O6,FALSE
1337,Sc1 Nb1 Al2 O6,FALSE
1338,Tb1 Al2 Cr1 O6,TRUE
1339,Pm1 Al2 Mo1 O6,TRUE
1340,Pm1 Tm1 Cr2 O6,TRUE
1341,Pr1 Nb1 Ga2 O6,FALSE
1342,Nd1 Lu1 Al2 O6,FALSE
1343,Y1 Ho1 Al2 O6,FALSE
1344,Ho1 Tm1 Al2 O6,FALSE
1345,La1 Eu1 Al2 O6,TRUE
1346,La1 Lu1 Ga2 O6,FALSE
1347,Dy1 Al2 In1 O6,FALSE
1348,Dy1 Al2 Ga1 O6,FALSE
1349,Dy1 Mg1 Fe2 O6,TRUE
1350,Nd1 Ho1 Cr2 O6,TRUE
1351,Pr1 Eu1 Ga2 O6,FALSE
1352,Pr1 Pm1 Mo2 O6,TRUE
1353,Tb1 Gd1 Ga2 O6,FALSE
1354,Tb1 Ta1 Ga2 O6,FALSE
1355,Eu1 Hf1 Al2 O6,FALSE
1356,Tb1 Al2 Rh1 O6,FALSE
1357,Pr1 Eu1 Cr2 O6,TRUE
1358,Pm1 Sm1 Ga2 O6,FALSE
1359,Ti1 Cr2 Pb1 O6,TRUE
1360,Mg1 Cr1 W2 O6,TRUE
1361,Ho1 Er1 Ga2 O6,FALSE
1362,Nd1 Gd1 Ga2 O6,FALSE
1363,Tb1 Pm1 Al2 O6,FALSE
1364,Pr1 Hf1 Mn2 O6,TRUE
1365,Yb1 Dy1 Ga2 O6,FALSE
1366,Pr1 Mn1 Ni2 O6,TRUE
1367,Sc1 Al2 Rh1 O6,FALSE
1368,Pm1 Pr1 Ga2 O6,FALSE
1369,Mg1 V1 Ni2 O6,TRUE
1370,Sm1 Tl1 Ga2 O6,FALSE
1371,Tb1 Lu1 Al2 O6,FALSE
1372,Ho1 Ta1 Al2 O6,FALSE
1373,Pm1 Y1 Al2 O6,FALSE
1374,Yb1 Y1 Ga2 O6,FALSE
1375,Tb1 Mg1 Ni2 O6,TRUE
1376,Gd1 Ho1 Cr2 O6,TRUE
1377,Pr1 Lu1 Ga2 O6,FALSE
1378,Tb1 Pr1 Cr2 O6,TRUE
1379,Ho1 Ga2 Rh1 O6,FALSE
1380,Ce1 Lu1 Ga2 O6,FALSE
1381,Pm1 Eu1 Al2 O6,TRUE
1382,Sm1 Hf1 Ga2 O6,FALSE
1383,Sm1 Lu1 Ga2 O6,FALSE
1384,Zr1 Co2 Pb1 O6,TRUE
1385,Sm1 Sc1 Al2 O6,FALSE
1386,Nd1 Hf1 Al2 O6,FALSE
1387,Er1 Al2 Tl1 O6,FALSE
1388,La1 Pr1 Ga2 O6,FALSE
1389,La1 Y1 Ga2 O6,FALSE
1390,La1 Tb1 Al2 O6,FALSE
1391,Tb1 Tm1 Ga2 O6,FALSE
1392,Gd1 Tl1 Cr2 O6,TRUE
1393,Y1 Al2 Ga1 O6,FALSE
1394,Ce1 Nd1 Al2 O6,TRUE
1395,Eu1 Y1 Cr2 O6,TRUE
1396,Y1 Al2 In1 O6,FALSE
1397,Cr2 Te1 Pb1 O6,TRUE
1398,Tm1 Al2 Tl1 O6,FALSE
1399,Nd1 Tm2 V1 O6,FALSE
1400,Nd1 Sm1 Al2 O6,TRUE
1401,La1 Dy1 Ga2 O6,FALSE
1402,Pm1 Er1 Al2 O6,FALSE
1403,La1 Nd1 Al2 O6,TRUE
1404,Pr1 Al2 Tl1 O6,FALSE
1405,Nd1 Gd1 Al2 O6,FALSE
1406,Y1 Al2 Mo1 O6,TRUE
1407,La1 Sm1 Ga2 O6,FALSE
1408,Sm1 Tl1 Cr2 O6,TRUE
1409,Y1 Tm1 Cr2 O6,TRUE
1410,Sr1 Pr1 Al2 O6,TRUE
1411,La1 Ce1 Ga2 O6,FALSE
1412,Er1 Ga2 Mo1 O6,FALSE
1413,Pr1 In1 Ga2 O6,FALSE
1414,Mg1 Co1 Ni2 O6,TRUE
1415,Co2 Tc1 Pb1 O6,FALSE
1416,Er1 In1 Ga2 O6,FALSE
1417,Sr1 V1 Ru2 O6,FALSE
1418,Pm1 V1 Ga2 O6,TRUE
1419,Yb1 Sm1 Ga2 O6,FALSE
1420,Tm1 Lu1 Ga2 O6,FALSE
1421,Pm1 Al2 Pd1 O6,FALSE
1422,Tm1 Hf1 Ga2 O6,FALSE
1423,Pr1 Ga2 Mo1 O6,FALSE
1424,Y1 Tl1 Ga2 O6,FALSE
1425,Tm1 In1 Ga2 O6,FALSE
1426,La1 Ti1 Al2 O6,FALSE
1427,Ba1 Sc2 Ru1 O6,FALSE
1428,Pm1 Ta1 Ga2 O6,FALSE
1429,Tb1 Sm1 Ga2 O6,FALSE
1430,Tb1 Sc1 Al2 O6,FALSE
1431,Pr1 Al1 Ga2 O6,FALSE
1432,Ho1 Lu1 Al2 O6,FALSE
1433,Pm1 Al2 Rh1 O6,FALSE
1434,Dy1 Lu1 Cr2 O6,TRUE
1435,Na1 Sm1 Ga2 O6,FALSE
1436,Nd1 Tm1 Al2 O6,FALSE
1437,Hf1 Ti1 Al2 O6,FALSE
1438,Er1 Al1 Ga2 O6,FALSE
1439,Pr1 Mg1 Mo2 O6,TRUE
1440,Yb1 Er1 Al2 O6,FALSE
1441,Sm1 Al2 In1 O6,FALSE
1442,Dy1 Ho2 V1 O6,FALSE
1443,Sm1 Al2 Ga1 O6,FALSE
1444,La1 Tm1 Ga2 O6,FALSE
1445,Er2 Tm1 V1 O6,FALSE
1446,Yb1 Tm1 Al2 O6,FALSE
1447,Dy1 Ho1 Al2 O6,FALSE
1448,Tm1 Al1 Ga2 O6,FALSE
1449,La1 Al2 V1 O6,TRUE
1450,Dy1 Ho1 Cr2 O6,TRUE
1451,Sm1 Tm2 V1 O6,FALSE
1452,Nd1 Ho1 Ga2 O6,FALSE
1453,La1 Al2 Pd1 O6,FALSE
1454,Hf1 Al2 V1 O6,FALSE
1455,Ce1 Ho1 Al2 O6,FALSE
1456,Sm1 Ho1 Al2 O6,FALSE
1457,Tb1 Ho1 Ga2 O6,FALSE
1458,Y1 Al2 V1 O6,TRUE
1459,Y1 Lu1 Cr2 O6,TRUE
1460,Ho1 V1 Ga2 O6,TRUE
1461,Lu1 Al2 Rh1 O6,FALSE
1462,Pr1 Ho1 Al2 O6,FALSE
1463,Gd1 Ho1 Al2 O6,FALSE
1464,Pm1 Tm1 Ga2 O6,FALSE
1465,Lu1 Al2 Pd1 O6,FALSE
1466,Dy1 Tl1 Ga2 O6,FALSE
1467,Y1 Nb1 Al2 O6,FALSE
1468,Tb1 Hf1 Co2 O6,TRUE
1469,Dy1 Sc1 Al2 O6,FALSE
1470,Pm1 Dy1 Ga2 O6,FALSE
1471,La1 Er1 Al2 O6,FALSE
1472,La1 Al2 Rh1 O6,FALSE
1473,La1 Ta1 Ga2 O6,FALSE
1474,Y1 Tm1 Al2 O6,FALSE
1475,Ce1 Hf1 V2 O6,TRUE
1476,Ho1 In1 Ga2 O6,FALSE
1477,Hf1 Al2 Cr1 O6,FALSE
1478,Pm1 Sc1 Al2 O6,FALSE
1479,La1 Lu1 Cr2 O6,TRUE
1480,Hf1 Cd1 Co2 O6,TRUE
1481,Nd1 Y1 Ga2 O6,FALSE
1482,Sm1 Eu1 Al2 O6,TRUE
1483,Ho1 Ga2 Mo1 O6,FALSE
1484,Dy1 Tm1 Ga2 O6,FALSE
1485,Cs1 Ta2 Mn1 O6,FALSE
1486,Y1 Al2 Pd1 O6,FALSE
1487,Pm1 Tl1 Ga2 O6,FALSE
1488,Pr1 Mn1 Fe2 O6,TRUE
1489,Dy1 Er1 Al2 O6,FALSE
1490,Sm1 Eu1 Cr2 O6,TRUE
1491,Lu1 Nb1 Al2 O6,FALSE
1492,Yb1 Ho1 Al2 O6,FALSE
1493,Ho1 Al1 Ga2 O6,FALSE
1494,Y1 Ta1 Ga2 O6,FALSE
1495,Y1 Al2 Rh1 O6,FALSE
1496,Eu1 Tm1 Ga2 O6,FALSE
1497,Pm1 Eu1 Ga2 O6,FALSE
1498,K1 Sm1 Ga2 O6,FALSE
1499,Eu1 Er1 Ga2 O6,FALSE
1500,Pr1 Hf1 V2 O6,TRUE
1501,La1 Nb1 Al2 O6,FALSE
1502,Hf1 V2 Co1 O6,TRUE
1503,Er1 Lu1 Al2 O6,FALSE
1504,Pr1 Dy1 Cr2 O6,TRUE
1505,Ce1 Pm1 Cr2 O6,TRUE
1506,Mg1 Fe1 Ni2 O6,TRUE
1507,Pm1 Nd1 Al2 O6,TRUE
1508,Tb1 Er1 Ga2 O6,FALSE
1509,La1 Tl1 Ga2 O6,FALSE
1510,Pr1 Er1 Al2 O6,FALSE
1511,Gd1 Tm1 Al2 O6,FALSE
1512,Pr1 Sm1 Al2 O6,TRUE
1513,Gd1 Er1 Al2 O6,FALSE
1514,Tb1 Hf1 Cr2 O6,TRUE
1515,Ce1 Pr1 Al2 O6,TRUE
1516,Dy1 Mg1 W2 O6,TRUE
1517,Nd1 Al2 Tl1 O6,FALSE
1518,Pm1 Tl1 Cr2 O6,TRUE
1519,La1 Pm1 Ga2 O6,FALSE
1520,Gd1 Ho1 Ga2 O6,FALSE
1521,Yb1 Y1 Al2 O6,FALSE
1522,Pm1 Lu1 Cr2 O6,TRUE
1523,Tb1 Pr1 Ga2 O6,FALSE
1524,Nd1 Er1 Ga2 O6,FALSE
1525,Ce1 Er1 Al2 O6,FALSE
1526,La1 Sc1 Al2 O6,FALSE
1527,Pr1 Gd1 Al2 O6,FALSE
1528,Sm1 Er1 Al2 O6,FALSE
1529,Pr1 Sm1 Ga2 O6,FALSE
1530,Tb1 Sm1 Al2 O6,FALSE
1531,Sc1 Al2 Mo1 O6,FALSE
1532,Er1 Sc1 Cr2 O6,TRUE
1533,La1 Ho1 Al2 O6,FALSE
1534,Lu1 Tl1 Ga2 O6,FALSE
1535,Tb1 Al2 Ga1 O6,FALSE
1536,Tb1 Al2 In1 O6,FALSE
1537,Tm1 Sc1 Cr2 O6,TRUE
1538,Er1 Al2 V1 O6,TRUE
1539,Sm1 Gd1 Ga2 O6,FALSE
1540,Tb1 Mg1 Fe2 O6,TRUE
1541,Pm1 Nb1 Al2 O6,FALSE
1542,Pr1 Mg1 Mn2 O6,TRUE
1543,Pr1 Ho1 Ni2 O6,TRUE
1544,Eu1 Y1 Ga2 O6,FALSE
1545,Lu1 Sc1 Al2 O6,FALSE
1546,Sm1 V1 Ru2 O6,FALSE
1547,Pm1 Lu1 Ga2 O6,FALSE
1548,La1 Y1 Cr2 O6,TRUE
1549,Tb1 Al2 Mo1 O6,TRUE
1550,Y1 Sc1 Al2 O6,FALSE
1551,La1 Pr1 Cr2 O6,TRUE
1552,Tb1 Y1 Ga2 O6,FALSE
1553,Er1 Al2 Rh1 O6,FALSE
1554,Nd1 Dy1 Ga2 O6,FALSE
1555,Y1 Ho1 Cr2 O6,TRUE
1556,Sm1 Dy1 Al2 O6,FALSE
1557,Pr1 Hf1 Fe2 O6,TRUE
1558,Pm1 Al1 Ga2 O6,FALSE
1559,Pr1 Al2 Rh1 O6,FALSE
1560,Yb1 Pm1 Al2 O6,TRUE
1561,Pr1 Ta1 Ga2 O6,FALSE
1562,Gd1 Dy1 Al2 O6,FALSE
1563,Mg1 Fe2 Ag1 O6,TRUE
1564,Pm1 Ga2 Mo1 O6,FALSE
1565,Tb1 Hf1 V2 O6,TRUE
1566,Zn1 Ni2 Pt1 O6,FALSE
1567,Ho1 Tl1 Ga2 O6,FALSE
1568,Pm1 Er1 Cr2 O6,TRUE
1569,Yb1 Mg1 W2 O6,TRUE
1570,Ta1 Co2 Pb1 O6,FALSE
1571,Y1 Lu1 Ga2 O6,FALSE
1572,Pm1 In1 Ga2 O6,FALSE
1573,Ho1 Sc1 Al2 O6,FALSE
1574,Pr1 Mg1 Cr2 O6,TRUE
1575,Dy1 Sc1 Cr2 O6,TRUE
1576,Dy1 Y1 Al2 O6,FALSE
1577,Tb1 Nb1 Ga2 O6,FALSE
1578,Er1 Al2 Pd1 O6,FALSE
1579,Hf1 Ti1 Ni2 O6,FALSE
1580,Pm1 Ho1 Ga2 O6,FALSE
1581,Hf1 Ti1 V2 O6,TRUE
1582,La1 Gd1 Ga2 O6,FALSE
1583,Lu1 In1 Ga2 O6,FALSE
1584,Y1 Sc1 Cr2 O6,TRUE
1585,Er1 Tm1 Ga2 O6,FALSE
1586,Sr1 Tb1 Al2 O6,FALSE
1587,Ce1 Mg1 Ni2 O6,TRUE
1588,La1 Al1 Ga2 O6,FALSE
1589,Gd1 Y1 Ga2 O6,FALSE
1590,Hf1 V2 Cu1 O6,TRUE
1591,Mg1 Zr1 Fe2 O6,TRUE
1592,Yb1 Nd1 Ga2 O6,FALSE
1593,Ho1 Nb1 Al2 O6,FALSE
1594,Sm1 Tm1 Al2 O6,FALSE
1595,Lu1 Al1 Ga2 O6,FALSE
1596,Yb1 Hf1 Al2 O6,FALSE
1597,Yb1 Pr1 Cr2 O6,TRUE
1598,Dy1 Lu1 Al2 O6,FALSE
1599,Tm1 Mg1 Ni2 O6,TRUE
1600,Y1 Er1 Al2 O6,FALSE
1601,Gd1 Y1 Al2 O6,FALSE
1602,La1 In1 Ga2 O6,FALSE
1603,Nd1 Tm1 Cr2 O6,TRUE
1604,Pr1 Y1 Ga2 O6,FALSE
1605,Dy1 Er2 V1 O6,FALSE
1606,La1 Er1 Cr2 O6,TRUE
1607,Hf1 Ti1 Cr2 O6,FALSE
1608,Nd1 Al2 Ga1 O6,FALSE
1609,Eu1 Dy1 Ga2 O6,FALSE
1610,Nd1 Al2 In1 O6,FALSE
1611,Hf1 Cr1 Co2 O6,TRUE
1612,Sc1 Al2 V1 O6,TRUE
1613,La1 Ga2 Mo1 O6,FALSE
1614,Sm1 Y1 Al2 O6,FALSE
1615,Lu1 Cr1 B2 O6,FALSE
1616,Nd1 Lu1 Ga2 O6,FALSE
1617,Nd1 Hf1 Ga2 O6,FALSE
1618,Tm1 Mg1 W2 O6,TRUE
1619,Pr1 Sm1 Cr2 O6,TRUE
1620,Sm1 Lu1 Al2 O6,FALSE
1621,Sm1 Hf1 Al2 O6,FALSE
1622,Pr1 Mg1 Co2 O6,TRUE
1623,Pm1 Ho1 Cr2 O6,TRUE
1624,Yb1 Mg1 Fe2 O6,TRUE
1625,Y1 Al1 Ga2 O6,FALSE
1626,Pm1 Y1 Ga2 O6,FALSE
1627,Tb1 Lu1 Ga2 O6,FALSE
1628,Ho1 Al2 Rh1 O6,FALSE
1629,Ta1 Cr2 Pb1 O6,TRUE
1630,La1 Sc1 Cr2 O6,TRUE
1631,Ho1 Cr1 B2 O6,FALSE
1632,Sm1 Al2 Tl1 O6,FALSE
1633,Pr1 Gd1 Cr2 O6,TRUE
1634,La1 Sm1 Al2 O6,TRUE
1635,Y1 Ga2 Mo1 O6,FALSE
1636,Tm1 Sc1 Al2 O6,FALSE
1637,Sr1 Pr1 Ga2 O6,FALSE
1638,Er1 Sc1 Al2 O6,FALSE
1639,Ho1 Al2 Pd1 O6,FALSE
1640,La1 Nd1 Ga2 O6,FALSE
1641,Ce1 Gd1 Cr2 O6,TRUE
1642,Pm1 Er1 Ga2 O6,FALSE
1643,Tb1 Nd1 Al2 O6,FALSE
1644,La1 Dy1 Al2 O6,FALSE
1645,Pr1 Tl1 Ga2 O6,FALSE
1646,Pr1 Nd1 Ga2 O6,FALSE
1647,Eu1 Dy1 Cr2 O6,TRUE
1648,Y1 Er1 Cr2 O6,TRUE
1649,Y1 In1 Ga2 O6,FALSE
1650,Pr1 Sc1 Al2 O6,FALSE
1651,La1 Gd1 Al2 O6,TRUE
1652,Nd1 Sm1 Ga2 O6,FALSE
1653,Tm1 Tl1 Ga2 O6,FALSE
1654,La1 Y1 Al2 O6,FALSE
1655,La1 Pr1 Al2 O6,TRUE
1656,Tb1 Tl1 Cr2 O6,TRUE
1657,Er1 Tl1 Ga2 O6,FALSE
1658,Pr1 Ho1 Mo2 O6,TRUE
1659,La1 Tb1 Ga2 O6,FALSE
1660,Nd1 Eu1 Al2 O6,TRUE
1661,Pr1 Al2 Cr1 O6,TRUE
1662,Dy1 In1 Ga2 O6,FALSE
1663,Pm1 Sc1 Cr2 O6,TRUE
1664,Hf1 Ti1 Co2 O6,FALSE
1665,La1 Lu1 Al2 O6,FALSE
1666,Er1 Nb1 Al2 O6,FALSE
1667,Hf1 V2 Cd1 O6,TRUE
1668,Tm1 Cr2 Pb1 O6,TRUE
1669,Y1 Ho1 Ga2 O6,FALSE
1670,Eu1 Tl1 Cr2 O6,TRUE
1671,La1 Ho1 Cr2 O6,TRUE
1672,Nd1 Eu1 Ga2 O6,FALSE
1673,La1 Eu1 Ga2 O6,FALSE
1674,Ho1 Tm1 Ga2 O6,FALSE
1675,Pr1 Nb1 Al2 O6,FALSE
1676,Zn1 Co2 Pt1 O6,TRUE
1677,Pm1 Cr1 B2 O6,FALSE
1678,Yb1 Dy1 Al2 O6,FALSE
1679,Dy1 Al1 Ga2 O6,FALSE
1680,Yb1 Ho1 Cr2 O6,TRUE
1681,Tb1 Pm1 Ga2 O6,FALSE
1682,Pm1 Pr1 Al2 O6,TRUE
1683,Eu1 Mg1 Mn2 O6,TRUE
1684,Sc1 Ta1 Al2 O6,FALSE
1685,Ho1 Er1 Al2 O6,FALSE
1686,Hf1 V2 Cr1 O6,TRUE
1687,Er1 Lu1 Cr2 O6,TRUE
1688,Eu1 Hf1 Ga2 O6,FALSE
1689,Tm1 Lu1 Cr2 O6,TRUE
1690,Eu1 Lu1 Ga2 O6,FALSE
1691,Ce1 Pm1 Al2 O6,TRUE
1692,Tb1 Ta1 Al2 O6,FALSE
1693,Pr1 Dy1 Al2 O6,FALSE
1694,Pm1 Sm1 Al2 O6,TRUE
1695,Tb1 Ga2 Rh1 O6,FALSE
1696,Mg1 Cr1 Ni2 O6,TRUE
1697,Y1 V1 Ga2 O6,TRUE
1698,Tb1 Eu1 Ga2 O6,FALSE
1699,Tb1 Ho1 Al2 O6,FALSE
1700,Lu1 Ta1 Al2 O6,FALSE
1701,Pr1 Ho1 Ga2 O6,FALSE
1702,Ho1 Al2 V1 O6,TRUE
1703,Sm1 Ho1 Ga2 O6,FALSE
1704,Nd1 Ho1 Al2 O6,FALSE
1705,La1 Ga2 Rh1 O6,FALSE
1706,La1 Er1 Ga2 O6,FALSE
1707,Pm1 Dy1 Al2 O6,FALSE
1708,Y1 Tm1 Ga2 O6,FALSE
1709,La1 Ta1 Al2 O6,FALSE
1710,Gd1 Tm1 Ga2 O6,FALSE
1711,Yb1 Lu1 Cr2 O6,TRUE
1712,Pr1 Hf1 Ni2 O6,TRUE
1713,Y1 Nb1 Ga2 O6,FALSE
1714,Pm1 Tm1 Al2 O6,FALSE
1715,Tm1 Al2 Ga1 O6,FALSE
1716,Tm1 Al2 In1 O6,FALSE
1717,Tb1 Sc1 Cr2 O6,TRUE
1718,Yb1 Co2 Pb1 O6,TRUE
1719,Er1 Al2 Ga1 O6,FALSE
1720,Er1 Al2 In1 O6,FALSE
1721,Pr1 Al2 Mo1 O6,TRUE
1722,Tm1 Hf1 Al2 O6,FALSE
1723,Tm1 Lu1 Al2 O6,FALSE
1724,Yb1 Sm1 Al2 O6,TRUE
1725,Pm1 Al2 V1 O6,TRUE
1726,Sm1 Al1 Ga2 O6,FALSE
1727,Pr1 Mg1 Fe2 O6,TRUE
1728,Er1 Al2 Mo1 O6,TRUE
1729,Nd1 Mg1 Ni2 O6,TRUE
1730,Pr1 Al2 In1 O6,FALSE
1731,Er1 Tm1 Cr2 O6,TRUE
1732,Pr1 Al2 Ga1 O6,FALSE
1733,Eu1 Ho1 Al2 O6,FALSE
1734,La1 Tm1 Al2 O6,FALSE
1735,La1 V1 Ga2 O6,TRUE
1736,Dy1 Ho1 Ga2 O6,FALSE
1737,Yb1 Tm1 Ga2 O6,FALSE
1738,Y1 Tl1 Cr2 O6,TRUE
1739,Tm1 Cr1 B2 O6,FALSE
1740,Ho2 Lu1 V1 O6,FALSE
1741,Yb1 Er1 Ga2 O6,FALSE
1742,Tb1 Gd1 Al2 O6,FALSE
1743,Sm1 In1 Ga2 O6,FALSE
1744,Nd1 Tm1 Ga2 O6,FALSE
1745,Tb1 Nd1 Ga2 O6,FALSE
1746,Pm1 Ta1 Al2 O6,FALSE
1747,Pr1 Hf1 Cr2 O6,TRUE
1748,Pm1 Ga2 Rh1 O6,FALSE
1749,Ho1 Lu1 Ga2 O6,FALSE
1750,Sm1 Er1 Ga2 O6,FALSE
1751,V2 Zn1 Pt1 O6,TRUE
1752,Pr1 Gd1 Ga2 O6,FALSE
1753,Pm1 Y1 Cr2 O6,TRUE
1754,Nd1 Er1 Al2 O6,FALSE
1755,Tb1 Pr1 Al2 O6,FALSE
1756,La1 Pm1 Al2 O6,TRUE
1757,Gd1 Er1 Ga2 O6,FALSE
1758,Tb1 Al1 Ga2 O6,FALSE
1759,Nd1 Sc1 Al2 O6,FALSE
1760,Tb1 Tm1 Al2 O6,FALSE
1761,Tb1 Er1 Al2 O6,FALSE
1762,Pm1 Nd1 Ga2 O6,FALSE
1763,Pr1 Nd1 Al2 O6,TRUE
1764,Pr1 Er1 Ga2 O6,FALSE
1765,La1 Al2 Tl1 O6,FALSE
1766,Tb1 Y1 Al2 O6,FALSE
1767,Tb1 Ga2 Mo1 O6,FALSE
1768,Pr1 Pm1 Cr2 O6,TRUE
1769,Ce1 Sm1 Al2 O6,FALSE
1770,Ce1 Nd1 Cr2 O6,TRUE
1771,Mg1 Ag1 W2 O6,TRUE
1772,La1 Nd1 Cr2 O6,TRUE
1773,Tb1 In1 Ga2 O6,FALSE
1774,Lu1 Nb1 Ga2 O6,FALSE
1775,Mg1 Ti1 Ni2 O6,FALSE
1776,Lu1 Al2 Tl1 O6,FALSE
1777,La1 Ho1 Ga2 O6,FALSE
1778,Pm1 Nb1 Ga2 O6,FALSE
1779,Sm1 Gd1 Al2 O6,FALSE
1780,Eu1 Ho1 Ga2 O6,FALSE
1781,Er1 V1 Ga2 O6,TRUE
1782,Hf1 Co2 Cu1 O6,FALSE
1783,Pm1 Al2 Tl1 O6,FALSE
1784,Yb1 Cr1 B2 O6,FALSE
1785,Dy1 Er1 Ga2 O6,FALSE
1786,Pr1 Hf1 Co2 O6,TRUE
1787,Ho1 Al2 Mo1 O6,TRUE
1788,Pm1 Gd1 Ga2 O6,FALSE
1789,Dy1 Tl1 Cr2 O6,TRUE
1790,Dy1 Tm1 Al2 O6,FALSE
1791,Sm1 Dy1 Cr2 O6,TRUE
1792,Sm1 Eu1 Ga2 O6,FALSE
1793,Nd1 Y1 Al2 O6,FALSE
1794,Ho1 Al2 Ga1 O6,FALSE
1795,Ho1 Al2 In1 O6,FALSE
1796,Dy1 Hf1 Ga2 O6,FALSE
1797,Pr1 Eu1 Al2 O6,TRUE
1798,La1 Nb1 Ga2 O6,FALSE
1799,Pm1 Nd1 Cr2 O6,TRUE
1800,Lu1 Al2 V1 O6,TRUE
1801,Er1 Lu1 Ga2 O6,FALSE
1802,Eu1 Er1 Al2 O6,FALSE
1803,Ce1 Hf1 Co2 O6,FALSE
1804,Mg1 Co1 W2 O6,TRUE
1805,Y1 Ta1 Al2 O6,FALSE
1806,Yb1 Ho1 Ga2 O6,FALSE
1807,Yb1 Cr2 Pb1 O6,TRUE
1808,Eu1 Tm1 Al2 O6,FALSE
1809,Y1 Ga2 Rh1 O6,FALSE
1810,Lu1 V1 B2 O6,FALSE
1811,Eu1 Tm1 Cr2 O6,TRUE
1812,Sm1 Cr1 B2 O6,FALSE
1813,Er1 Cr1 B2 O6,FALSE
1814,Sm1 Lu1 Cr2 O6,TRUE
1815,Nd1 Y1 Cr2 O6,TRUE
1816,Lu1 Tl1 Cr2 O6,TRUE
1817,Cs1 Rb1 Ta2 O6,FALSE
1818,Nd1 Dy1 Cr2 O6,TRUE
1819,Sm1 Al2 Rh1 O6,FALSE
1820,Y1 Cr1 B2 O6,FALSE
1821,La1 Pm1 Cr2 O6,TRUE
1822,Tb1 Er1 Cr2 O6,TRUE
1823,Pr1 Nd1 Cr2 O6,TRUE
1824,Ce1 Sm1 Cr2 O6,TRUE
1825,Yb1 Tb1 Cr2 O6,TRUE
1826,La1 Yb1 Cr2 O6,TRUE
1827,Pr1 Er1 Cr2 O6,TRUE
1828,Sm1 Tm1 Cr2 O6,TRUE
1829,Ce1 Er1 Cr2 O6,TRUE
